,BS,TE,SE,PTE,PSE
518,51.85185185185185,0.0,5.7142857142857135,63.41463414634146,64.70588235294117
519,18.604651162790695,11.111111111111112,10.0,10.810810810810812,23.25581395348837
520,40.0,100.0,40.0,100.0,40.0
521,0.0,0.0,0.0,0.0,0.0
522,12.121212121212123,0.0,0.0,6.451612903225806,6.451612903225806
523,47.36842105263157,16.666666666666664,33.333333333333336,24.242424242424246,41.66666666666667
524,7.4074074074074066,16.0,27.27272727272727,6.451612903225808,6.451612903225808
525,8.695652173913045,16.666666666666668,8.333333333333334,18.181818181818183,17.39130434782609
526,17.777777777777775,33.333333333333336,33.33333333333333,14.285714285714288,0.0
527,0.0,0.0,0.0,52.63157894736842,52.63157894736842
528,38.09523809523809,38.09523809523809,44.44444444444444,38.09523809523809,14.285714285714288
529,16.326530612244895,17.391304347826082,4.878048780487805,16.326530612244895,16.326530612244895
530,23.728813559322035,4.4444444444444455,0.0,31.746031746031743,31.746031746031743
531,21.359223300970875,0.0,5.882352941176471,9.090909090909092,21.27659574468085
532,0.0,8.0,9.523809523809524,0.0,0.0
533,93.33333333333333,100.0,93.33333333333333,100.0,100.0
534,16.3265306122449,15.384615384615385,0.0,15.789473684210527,31.578947368421055
535,61.53846153846153,61.53846153846153,61.53846153846153,61.53846153846153,61.53846153846153
536,22.22222222222222,22.22222222222222,44.44444444444444,44.44444444444444,77.77777777777779
537,22.222222222222225,13.793103448275861,7.4074074074074066,14.285714285714285,15.384615384615385
